,home_overall_rating,away_overall_rating,home_team_wins,home_team_draws,home_team_defeats,home_team_goals_diff,away_team_wins,away_team_draws,away_team_defeats,away_team_goals_diff,home_team_wins_against_eachother,home_team_goals_diff_agains_eachother,draws_against_eachother,away_team_wins_against_eachother,away_team_goals_diff_agains_eachother,bet_statistics_home,bet_statistics_draw,bet_statistics_away,Home_Win,Draw,Away_Win
0,681.0,421.0,2,2,1,2,3,0,2,-1,0,-2,0,1,2,16.1,29.650000000000002,36.629999999999995,1,0,0
0,666.0,563.0,0,1,4,-7,1,0,4,-6,0,0,1,0,0,13.729999999999999,32.55,51.25,0,1,0
0,608.0,621.0,0,0,5,-7,3,0,2,3,0,-1,0,1,1,30.849999999999994,29.2,17.810000000000002,0,0,1
0,556.0,780.0,1,1,3,-5,4,1,0,8,0,-4,0,1,4,93.0,54.5,10.659999999999998,0,1,0
0,669.0,755.0,3,0,2,5,4,0,1,8,1,1,0,0,-1,45.85,31.550000000000004,14.35,0,1,0
0,606.0,501.0,2,1,2,-3,0,0,5,-7,0,-3,0,1,3,12.909999999999998,34.55,59.5,0,1,0
0,697.0,637.0,1,1,3,-4,3,0,2,0,1,1,0,0,-1,20.55,28.949999999999996,25.02,1,0,0
0,732.0,709.0,3,2,0,5,2,0,3,0,0,-2,0,1,2,12.2,37.83,68.5,1,0,0
0,755.0,596.0,3,0,2,0,3,1,1,5,0,-2,0,1,2,12.889999999999999,34.75,61.4,0,0,1
0,693.0,654.0,3,0,2,4,3,0,2,-1,0,-1,0,1,1,14.000000000000002,32.300000000000004,47.8,1,0,0
0,702.0,584.0,2,1,2,0,0,2,3,-6,0,-2,0,1,2,12.549999999999999,36.2,62.8,0,0,1
0,418.0,659.0,2,0,3,-5,1,0,4,-4,0,-3,0,1,3,22.650000000000002,28.75,22.63,1,0,0
0,764.0,747.0,4,1,0,9,2,0,3,-2,1,3,0,0,-3,13.31,33.93,55.55,1,0,0
0,637.0,706.0,2,0,3,-2,1,1,3,-4,0,-1,0,1,1,20.3,29.2,25.580000000000002,1,0,0
0,418.0,682.0,2,0,3,-4,3,1,1,6,0,-1,0,1,1,20.380000000000003,29.2,25.48,0,0,1
0,586.0,732.0,1,2,2,-4,3,2,0,5,0,0,1,0,0,33.88,30.5,16.59,0,0,1
0,607.0,606.0,3,1,1,4,2,2,1,-1,0,0,1,0,0,14.84,31.65,42.35,0,0,1
0,648.0,632.0,1,0,4,-4,2,1,2,-2,0,-1,0,1,1,17.47,29.55,31.599999999999998,1,0,0
0,767.0,661.0,3,2,0,6,2,0,3,-3,1,3,0,0,-3,10.34,57.7,123.0,1,0,0
0,561.0,601.0,0,1,4,-5,1,2,2,-2,0,-1,0,1,1,19.15,29.35,27.8,0,1,0
0,700.0,693.0,2,0,3,0,3,0,2,3,1,1,0,0,-1,22.35,29.2,22.77,1,0,0
0,713.0,785.0,1,1,3,-4,4,1,0,8,0,-2,0,1,2,60.5,35.0,12.889999999999999,0,0,1
0,731.0,763.0,4,1,0,7,4,1,0,9,0,-1,0,1,1,39.93,32.25,14.940000000000001,0,0,1
0,669.0,559.0,3,1,1,6,0,2,3,-4,0,0,1,0,0,11.700000000000001,41.21,74.5,1,0,0
0,603.0,579.0,3,1,1,1,3,0,2,2,0,-2,0,1,2,14.05,32.95,47.1,0,0,1
0,595.0,699.0,1,0,4,-6,3,0,2,3,0,-1,0,1,1,23.550000000000004,29.35,21.499999999999996,0,0,1
0,578.0,546.0,2,0,3,-4,3,0,2,2,0,0,1,0,0,19.05,29.049999999999997,28.25,1,0,0
0,751.0,420.0,1,0,4,-5,1,0,4,-7,0,-4,0,1,4,12.669999999999998,36.230000000000004,61.3,1,0,0
0,637.0,591.0,2,0,3,-1,1,1,3,-6,0,0,1,0,0,17.45,31.15,29.849999999999998,0,0,1
0,525.0,567.0,1,3,1,-1,2,0,3,0,0,-2,0,1,2,29.000000000000004,29.2,18.61,1,0,0
0,0.0,0.0,1,0,0,3,0,1,2,-3,0,0,0,0,0,10.97,45.3,98.0,0,1,0
0,0.0,0.0,2,1,0,5,1,1,1,-3,0,0,0,0,0,10.749999999999998,49.3,97.5,1,0,0
0,0.0,0.0,1,0,2,-4,2,1,0,7,0,0,0,0,0,47.55,31.550000000000004,14.12,0,0,1
0,0.0,0.0,1,1,0,2,1,1,1,-1,0,0,0,0,0,25.36,28.75,20.41,0,0,1
0,0.0,0.0,1,0,2,-2,1,0,2,-3,0,0,0,0,0,21.5,28.75,23.73,1,0,0
0,0.0,0.0,1,1,1,2,2,0,1,-1,0,0,0,0,0,19.6,28.55,26.73,0,1,0
0,0.0,0.0,0,0,2,-4,0,0,3,-7,0,0,0,0,0,13.870000000000001,31.6,50.4,0,1,0
0,0.0,0.0,3,0,0,4,2,1,0,7,0,0,0,0,0,24.11,28.65,21.15,1,0,0
0,0.0,0.0,0,2,1,-1,0,2,1,-1,0,0,0,0,0,14.08,31.550000000000004,48.75,1,0,0
0,0.0,0.0,3,1,0,8,2,0,2,-1,0,0,0,0,0,11.98,38.78,73.5,1,0,0
0,0.0,0.0,2,1,1,1,1,1,0,3,0,0,0,0,0,22.58,28.85,22.85,0,0,1
0,0.0,0.0,1,0,3,-4,1,2,1,2,0,0,0,0,0,18.11,28.95,29.900000000000002,1,0,0
0,0.0,0.0,2,1,1,5,0,1,2,-4,0,0,0,0,0,12.5,36.03,64.6,0,0,1
0,0.0,0.0,0,2,2,-3,1,1,1,0,0,0,0,0,0,21.580000000000002,28.75,23.7,1,0,0
0,0.0,0.0,0,2,2,-4,1,2,1,2,0,0,0,0,0,20.71,28.700000000000003,24.950000000000003,0,0,1
0,0.0,0.0,1,1,2,-5,1,0,3,-5,0,0,0,0,0,19.3,28.9,27.380000000000003,1,0,0
0,0.0,0.0,0,1,3,-7,3,1,0,7,0,0,0,0,0,61.0,35.0,12.77,0,0,1
0,0.0,0.0,2,1,1,-1,4,0,0,6,0,0,0,0,0,20.759999999999998,29.05,24.720000000000002,0,1,0
0,0.0,0.0,2,2,0,4,2,2,1,-1,0,0,0,0,0,12.92,34.7,60.5,1,0,0
0,0.0,0.0,4,1,0,8,4,1,0,10,0,0,0,0,0,19.700000000000003,29.0,27.35,1,0,0
0,0.0,0.0,1,0,4,-6,0,2,3,-5,0,0,0,0,0,16.72,29.7,34.45,1,0,0
0,0.0,0.0,1,1,2,-2,0,1,4,-8,0,0,0,0,0,14.58,31.4,45.85,1,0,0
0,0.0,0.0,2,0,3,-3,2,1,2,-4,0,0,0,0,0,14.75,31.0,45.25,0,0,1
0,0.0,0.0,2,2,1,3,2,0,3,-3,0,0,0,0,0,22.049999999999997,28.900000000000002,23.6,0,1,0
0,0.0,0.0,1,2,2,-3,1,2,2,-1,0,0,0,0,0,16.240000000000002,30.0,36.48,1,0,0
0,0.0,0.0,4,1,0,6,2,1,2,0,0,0,0,0,0,21.499999999999996,28.95,24.2,0,0,1
0,0.0,0.0,1,2,2,1,2,1,2,4,0,0,0,0,0,21.08,29.0,24.7,0,1,0
0,0.0,0.0,3,1,1,6,3,1,1,4,0,0,0,0,0,12.559999999999999,36.16,65.25,1,0,0
0,0.0,0.0,3,0,2,1,2,2,1,2,0,0,0,0,0,13.049999999999999,35.03,58.0,1,0,0
0,0.0,0.0,2,0,3,1,2,0,3,-3,0,0,0,0,0,20.55,28.9,25.36,0,1,0
0,0.0,0.0,2,1,2,0,4,1,0,7,0,0,0,0,0,27.85,28.95,19.2,1,0,0
0,0.0,0.0,1,2,2,-1,2,2,1,3,0,0,0,0,0,14.979999999999999,30.5,42.53,0,1,0
0,0.0,0.0,0,1,4,-7,3,2,0,6,0,0,0,0,0,45.7,31.35,14.56,0,0,1
0,0.0,0.0,3,0,2,-3,1,2,2,1,0,0,0,0,0,22.119999999999997,28.9,23.400000000000002,0,1,0
0,0.0,0.0,0,1,4,-8,1,2,2,-2,0,0,0,0,0,21.429999999999996,28.9,24.029999999999998,1,0,0
0,0.0,0.0,1,2,2,-4,2,1,2,-1,0,0,0,0,0,17.04,29.6,33.43,1,0,0
0,0.0,0.0,3,2,0,4,3,1,1,4,0,0,0,0,0,15.22,30.65,40.78,1,0,0
0,0.0,0.0,3,1,1,1,1,1,3,-1,0,0,0,0,0,10.77,48.8,105.0,1,0,0
0,0.0,0.0,2,0,3,-2,4,0,1,7,0,0,0,0,0,39.65,30.349999999999994,15.44,1,0,0
0,0.0,0.0,1,3,1,0,2,1,2,-4,0,0,0,0,0,17.22,29.25,32.5,1,0,0
0,0.0,0.0,1,1,3,-3,4,0,1,4,0,0,0,0,0,33.65,29.849999999999998,16.79,0,0,1
0,0.0,0.0,2,2,1,3,2,2,1,0,0,0,0,0,0,19.900000000000002,28.9,26.150000000000002,0,0,1
0,0.0,0.0,2,1,2,1,0,1,4,-7,0,0,0,0,0,13.87,31.800000000000004,51.6,1,0,0
0,0.0,0.0,1,1,3,-4,1,2,2,-1,0,0,0,0,0,42.8,31.25,14.7,0,0,1
0,0.0,0.0,1,2,2,1,1,1,3,-4,0,0,0,0,0,17.199999999999996,29.3,32.75,0,0,1
0,0.0,0.0,3,0,2,-1,2,1,2,1,0,0,0,0,0,11.209999999999999,45.35,90.0,1,0,0
0,0.0,0.0,4,0,1,5,4,0,1,2,0,0,0,0,0,24.550000000000004,28.900000000000002,21.07,0,1,0
0,0.0,0.0,1,1,3,-1,1,2,2,1,0,0,0,0,0,0.0,0.0,0.0,0,1,0
0,0.0,0.0,2,1,2,-1,2,3,0,3,0,0,0,0,0,18.2,29.05,29.950000000000003,0,1,0
0,0.0,0.0,2,1,2,1,1,1,3,-4,0,0,0,0,0,13.059999999999999,34.65,58.25,0,0,1
0,0.0,0.0,1,2,2,-2,4,1,0,6,0,0,0,0,0,24.150000000000002,28.85,21.42,1,0,0
0,0.0,0.0,0,0,5,-9,2,0,3,0,0,0,0,0,0,23.0,28.95,22.3,0,0,1
0,0.0,0.0,2,1,2,-2,2,1,2,2,0,0,0,0,0,20.849999999999998,29.05,24.830000000000002,0,1,0
0,0.0,0.0,2,2,1,1,1,1,3,-2,0,0,0,0,0,13.17,34.099999999999994,57.75,1,0,0
0,780.0,630.0,4,1,0,9,0,0,0,0,0,0,0,0,0,10.74,50.5,103.5,0,1,0
0,625.0,744.0,3,0,2,2,2,0,3,-1,0,-1,1,1,1,23.0,28.900000000000002,22.230000000000004,0,0,1
0,715.0,720.0,3,0,2,1,3,1,1,4,1,1,0,1,-1,24.229999999999997,29.0,21.05,0,0,1
0,698.0,667.0,3,0,2,0,3,1,1,8,1,1,1,0,-1,18.950000000000003,29.2,27.63,0,1,0
0,673.0,781.0,2,1,2,-3,4,1,0,9,0,-6,0,2,6,49.5,32.2,13.95,0,0,1
0,672.0,628.0,2,0,3,-2,2,0,3,-1,1,-1,0,1,1,20.66,29.15,24.720000000000002,1,0,0
0,605.0,718.0,0,0,5,-8,2,0,3,0,0,-3,1,1,3,23.200000000000003,29.1,22.07,0,1,0
0,753.0,777.0,3,2,0,6,2,2,1,2,0,-1,1,1,1,21.979999999999997,28.75,23.64,1,0,0
0,781.0,664.0,3,2,0,7,1,3,1,1,1,2,1,0,-2,13.36,33.3,56.7,1,0,0
0,556.0,721.0,3,0,2,0,2,0,3,-3,0,0,0,0,0,21.36,29.1,24.290000000000003,0,0,1
0,564.0,706.0,2,0,3,-5,2,0,3,-1,0,-1,1,1,1,16.340000000000003,30.05,36.36,0,1,0
0,700.0,723.0,2,0,3,-4,2,0,3,-2,1,3,1,0,-3,17.119999999999997,29.3,33.95,1,0,0
0,621.0,717.0,0,1,4,-8,2,1,2,3,0,-2,0,2,2,26.73,29.3,19.8,1,0,0
0,724.0,699.0,3,1,1,2,2,0,3,-2,1,0,0,1,0,15.940000000000001,30.2,38.28,1,0,0
0,756.0,755.0,4,1,0,8,1,1,3,0,0,-6,0,2,6,15.04,30.95,41.75,1,0,0
0,778.0,640.0,1,2,2,-2,1,1,3,-7,2,3,0,0,-3,11.38,44.0,85.1,1,0,0
0,730.0,696.0,1,2,2,0,3,0,2,0,1,0,0,1,0,16.48,29.700000000000003,35.36,0,0,1
0,721.0,724.0,3,0,2,0,4,0,1,4,1,1,1,0,-1,17.869999999999997,29.4,30.85,1,0,0
0,738.0,721.0,2,0,3,-1,2,1,2,3,0,0,2,0,0,18.75,29.0,28.9,0,1,0
0,696.0,623.0,1,1,3,-2,1,1,3,-5,1,1,1,0,-1,15.29,30.25,41.95,1,0,0
0,700.0,785.0,2,0,3,-3,4,1,0,8,0,-4,0,2,4,46.15,31.0,14.580000000000002,1,0,0
0,767.0,720.0,3,1,1,3,3,0,2,3,0,-1,1,1,1,13.02,35.15,58.5,0,1,0
0,563.0,754.0,2,0,3,-3,1,1,3,0,0,0,0,0,0,26.430000000000003,29.349999999999998,19.85,0,0,1
0,640.0,700.0,1,1,3,-5,3,0,2,0,0,-2,0,2,2,19.6,29.099999999999998,27.400000000000002,0,1,0
0,717.0,696.0,1,2,2,-1,1,1,3,-2,0,-2,0,2,2,16.34,29.950000000000003,36.18,0,1,0
0,738.0,657.0,2,1,2,0,1,1,3,-1,0,-2,0,2,2,21.55,28.949999999999996,24.12,0,0,1
0,696.0,780.0,4,0,1,4,2,1,2,0,1,-5,0,1,5,31.349999999999998,29.55,17.700000000000003,0,0,1
0,608.0,748.0,1,1,3,-3,4,1,0,8,0,-2,0,2,2,55.75,34.58,13.249999999999998,0,0,1
0,749.0,490.0,5,0,0,9,1,0,4,-5,0,0,0,0,0,11.219999999999999,45.25,89.55,1,0,0
0,770.0,708.0,3,1,1,3,2,1,2,0,0,-1,1,1,1,11.2,45.8,90.75,1,0,0
0,663.0,714.0,2,1,2,2,1,3,1,0,2,2,0,0,-2,15.79,30.499999999999996,38.230000000000004,1,0,0
0,720.0,645.0,3,1,1,5,0,2,3,-6,1,1,0,1,-1,15.05,31.0,41.58,0,1,0
0,751.0,719.0,1,1,3,-3,3,0,2,-1,0,-2,1,1,2,15.600000000000001,30.749999999999996,38.900000000000006,0,0,1
0,698.0,696.0,1,2,2,-1,3,0,2,1,0,0,2,0,0,22.130000000000003,29.0,23.450000000000003,1,0,0
0,630.0,612.0,3,1,1,3,1,1,3,-3,1,0,0,1,0,12.979999999999999,34.83,60.75,0,1,0
0,767.0,752.0,2,2,1,1,5,0,0,7,2,5,0,0,-5,19.6,28.9,27.35,1,0,0
0,663.0,780.0,2,1,2,2,4,0,1,5,0,-4,0,2,4,30.5,29.299999999999997,18.11,0,0,1
0,644.0,751.0,0,3,2,-5,1,0,4,-4,0,-5,0,2,5,25.25,29.15,20.83,0,0,1
0,717.0,705.0,1,2,2,-2,2,2,1,2,2,2,0,0,-2,18.450000000000003,29.25,29.650000000000002,1,0,0
0,727.0,698.0,1,1,3,-3,2,2,1,2,2,3,0,0,-3,17.799999999999997,29.35,31.35,0,1,0
0,612.0,720.0,1,2,2,-2,3,2,0,7,0,-3,1,1,3,32.05,29.8,17.38,1,0,0
0,719.0,490.0,3,0,2,-1,0,0,5,-7,0,0,0,0,0,14.06,32.300000000000004,49.55,1,0,0
0,755.0,663.0,4,0,1,3,3,0,2,1,1,1,0,1,-1,13.76,33.2,51.8,0,0,1
0,782.0,677.0,4,0,1,6,2,1,2,0,2,5,0,0,-5,10.450000000000001,57.0,116.5,1,0,0
0,500.0,715.0,0,0,5,-8,1,2,2,-2,0,0,0,0,0,22.4,28.799999999999997,23.450000000000003,0,1,0
0,713.0,698.0,2,2,1,3,2,0,3,-2,1,2,1,0,-2,15.780000000000001,30.65,38.28,1,0,0
0,751.0,778.0,2,0,3,-1,3,1,1,3,0,-2,0,2,2,25.020000000000003,29.25,20.880000000000003,1,0,0
0,698.0,655.0,2,3,0,4,2,0,3,0,2,3,0,0,-3,23.9,29.249999999999996,21.679999999999996,1,0,0
0,639.0,633.0,1,2,2,-1,0,2,3,-6,1,1,1,0,-1,17.96,29.45,30.749999999999996,1,0,0
0,755.0,617.0,3,0,2,0,0,3,2,-4,2,2,1,0,-2,11.66,41.93,80.0,1,0,0
0,775.0,702.0,5,0,0,10,3,2,0,5,3,8,0,0,-8,11.25,45.95,88.5,1,0,0
0,556.0,758.0,0,1,4,-6,2,1,2,0,0,0,1,0,0,41.61,30.799999999999997,15.219999999999999,1,0,0
0,721.0,643.0,2,2,1,5,0,2,3,-5,0,-1,2,1,1,14.250000000000002,31.85,48.2,1,0,0
0,755.0,700.0,3,0,2,2,1,3,1,-1,2,1,0,1,-1,14.25,31.800000000000004,48.45,1,0,0
0,638.0,575.0,2,2,1,2,2,0,3,-4,1,-2,0,2,2,18.5,29.0,29.75,1,0,0
0,729.0,684.0,4,0,1,3,1,1,3,-3,1,3,2,0,-3,11.89,40.0,76.25,1,0,0
0,781.0,729.0,1,1,3,-3,4,0,1,4,2,4,1,0,-4,16.29,29.95,36.31,0,1,0
0,662.0,698.0,2,0,3,0,2,2,1,2,1,-3,0,2,3,16.84,30.15,33.75,0,1,0
0,625.0,622.0,0,2,3,-5,1,1,3,-3,0,0,1,0,0,19.95,29.25,26.35,0,1,0
0,718.0,778.0,1,2,2,-3,5,0,0,9,1,-3,0,2,3,41.91,31.15,15.049999999999999,0,0,1
0,729.0,760.0,0,1,4,-6,3,0,2,0,2,1,0,1,-1,39.21,30.75,15.57,0,0,1
0,643.0,711.0,2,2,1,2,2,2,1,2,2,-1,0,1,1,21.819999999999997,29.1,23.700000000000003,1,0,0
0,637.0,751.0,1,0,4,-8,4,0,1,5,1,0,1,1,0,24.720000000000002,29.05,21.1,0,0,1
0,764.0,640.0,3,0,2,0,0,0,5,-12,1,2,1,1,-2,12.05,39.15,74.0,0,1,0
0,782.0,546.0,1,2,2,-1,1,1,3,-4,2,7,1,0,-7,11.01,47.6,99.0,0,0,1
0,689.0,647.0,1,2,2,-2,3,1,1,3,1,1,0,0,-1,19.85,28.85,27.0,0,0,1
0,712.0,705.0,2,1,2,1,1,1,3,-5,1,0,1,1,0,15.209999999999999,31.199999999999996,40.95,1,0,0
0,751.0,664.0,4,0,1,7,2,1,2,1,0,-1,2,1,1,15.629999999999999,30.799999999999997,39.39,1,0,0
0,639.0,778.0,2,2,1,2,5,0,0,9,0,-6,0,3,6,41.63,31.549999999999997,15.09,0,0,1
0,722.0,621.0,4,1,0,8,0,3,2,-3,0,-2,1,2,2,12.919999999999998,35.03,61.65,0,1,0
0,780.0,758.0,4,1,0,12,3,1,1,3,1,-1,1,1,1,15.460000000000003,30.999999999999996,40.08,1,0,0
0,655.0,709.0,1,1,3,-2,3,0,2,2,1,1,1,1,-1,19.8,29.249999999999996,26.829999999999995,0,1,0
0,608.0,792.0,1,2,2,0,2,1,2,-2,2,2,1,0,-2,30.55,29.15,18.200000000000003,0,0,1
0,729.0,755.0,0,1,4,-5,5,0,0,9,0,-4,1,2,4,30.2,30.0,17.560000000000002,0,0,1
0,707.0,693.0,3,1,1,3,2,1,2,0,1,2,2,0,-2,17.93,29.35,31.35,0,1,0
0,689.0,726.0,2,1,2,-2,1,0,4,-12,2,1,0,1,-1,20.73,29.05,25.529999999999998,1,0,0
0,546.0,563.0,2,1,2,-2,1,2,2,-3,0,-1,0,1,1,22.13,28.65,23.830000000000005,0,0,1
0,750.0,695.0,2,0,3,-1,2,1,2,-1,0,-3,0,2,3,13.410000000000002,32.85,56.3,1,0,0
0,786.0,701.0,4,1,0,10,2,0,3,-2,1,2,0,1,-2,11.309999999999999,45.0,86.0,1,0,0
0,630.0,549.0,0,1,0,0,3,0,2,3,0,0,0,0,0,19.3,29.099999999999998,27.65,0,1,0
0,671.0,693.0,2,2,1,4,1,1,3,-5,1,-1,0,1,1,19.700000000000003,29.399999999999995,26.500000000000004,0,1,0
0,721.0,672.0,4,0,1,6,3,0,2,2,0,-1,1,1,1,12.95,34.35,60.2,1,0,0
0,677.0,675.0,2,0,3,-3,2,1,2,-1,0,-2,1,1,2,15.459999999999999,30.749999999999996,39.39,0,1,0
0,729.0,763.0,2,1,2,1,3,2,0,6,0,-4,0,2,4,30.849999999999998,29.25,17.81,0,1,0
0,758.0,706.0,2,1,2,-1,1,1,3,-4,3,5,0,0,-5,12.94,34.900000000000006,61.5,1,0,0
0,762.0,725.0,1,1,3,-2,0,1,4,-4,2,3,1,0,-3,12.78,35.4,63.9,1,0,0
0,563.0,679.0,2,2,1,1,0,1,4,-10,1,2,0,0,-2,18.55,29.2,29.5,1,0,0
0,707.0,647.0,3,1,1,4,2,2,1,1,1,0,1,1,0,16.310000000000002,30.5,36.080000000000005,1,0,0
0,618.0,611.0,0,3,2,-3,2,0,3,-3,2,1,0,1,-1,16.05,30.4,37.0,1,0,0
0,751.0,780.0,5,0,0,8,5,0,0,9,0,-1,2,1,1,25.4,29.35,20.680000000000003,0,1,0
0,724.0,667.0,3,2,0,7,0,2,3,-4,1,3,2,0,-3,16.1,30.4,36.58,1,0,0
0,779.0,721.0,4,1,0,7,3,1,1,2,2,0,0,1,0,12.46,37.38,67.75,1,0,0
0,662.0,563.0,0,2,3,-3,3,1,1,4,1,2,0,0,-2,16.57,30.4,35.1,0,1,0
0,705.0,760.0,0,1,4,-6,1,1,3,-2,1,-1,1,1,1,31.05,29.349999999999998,17.97,1,0,0
0,724.0,724.0,0,0,5,-6,3,2,0,5,2,2,0,1,-2,26.13,28.7,20.55,1,0,0
0,699.0,759.0,3,1,1,3,3,1,1,2,0,-4,1,2,4,31.25,29.649999999999995,17.86,0,0,1
0,622.0,606.0,0,1,4,-11,1,2,2,0,3,3,0,0,-3,21.12,29.2,24.81,1,0,0
0,556.0,751.0,1,0,4,-8,4,1,0,7,0,-10,0,3,10,42.58,32.2,14.86,0,0,1
0,734.0,644.0,3,1,1,3,0,3,2,-3,2,5,1,0,-5,12.32,38.49,67.0,1,0,0
0,782.0,780.0,1,1,3,-3,4,1,0,6,1,-1,1,1,1,25.08,28.5,21.299999999999997,0,0,1
0,628.0,726.0,2,2,1,2,1,0,4,-3,1,1,0,0,-1,18.7,28.949999999999996,29.35,1,0,0
0,534.0,663.0,1,2,2,1,0,3,2,-2,2,3,0,1,-3,23.4,28.95,22.33,0,0,1
0,753.0,643.0,4,1,0,9,2,1,2,-1,1,1,1,1,-1,12.939999999999998,35.760000000000005,61.0,0,1,0
0,603.0,683.0,1,0,4,-10,1,1,3,-7,2,1,0,1,-1,24.07,29.0,21.679999999999996,0,0,1
0,732.0,703.0,2,2,1,2,1,0,4,-4,1,0,1,1,0,15.149999999999999,31.299999999999997,41.45,0,0,1
0,713.0,757.0,1,2,2,0,4,1,0,6,1,1,1,1,-1,27.680000000000003,28.75,19.53,1,0,0
0,719.0,691.0,2,1,2,0,3,1,1,3,1,1,0,0,-1,16.09,30.4,36.61,1,0,0
0,709.0,568.0,4,0,1,6,0,0,5,-9,1,3,1,1,-3,16.64,29.9,34.599999999999994,1,0,0
0,722.0,668.0,1,0,4,-3,1,0,4,-8,3,3,0,0,-3,14.369999999999997,31.65,47.7,0,0,1
0,695.0,727.0,2,2,1,0,1,2,2,-4,0,-4,1,2,4,22.36,28.35,23.58,1,0,0
0,686.0,784.0,2,1,2,-4,1,1,3,-5,0,-6,1,2,6,26.69,29.299999999999997,19.78,0,1,0
0,640.0,683.0,1,2,2,-1,3,2,0,6,2,0,0,1,0,28.88,29.4,18.7,0,1,0
0,785.0,695.0,1,1,3,-5,2,2,1,2,3,6,0,0,-6,14.83,31.55,43.629999999999995,1,0,0
0,689.0,706.0,3,1,1,3,0,2,3,-4,0,-2,0,1,2,18.650000000000002,29.05,29.300000000000004,0,0,1
0,613.0,723.0,0,1,4,-8,2,0,3,-7,0,-3,2,1,3,17.6,25.400000000000002,24.6,1,0,0
0,751.0,721.0,2,3,0,5,3,1,1,3,2,1,0,1,-1,14.99,31.7,42.15,0,0,1
0,615.0,711.0,2,2,1,-1,2,0,3,1,0,-3,0,3,3,19.8,29.199999999999996,26.9,0,0,1
0,623.0,732.0,1,1,3,-2,4,1,0,7,1,1,2,0,-1,36.06,30.2,16.33,0,1,0
0,727.0,779.0,1,1,3,-7,4,1,0,9,0,-5,0,3,5,37.68,30.75,15.96,0,0,1
0,781.0,686.0,4,1,0,11,2,1,2,1,0,-1,0,1,1,10.950000000000001,48.85,99.5,0,0,1
0,726.0,792.0,2,2,1,3,2,1,2,-3,0,-3,1,2,3,22.279999999999998,28.9,23.620000000000005,1,0,0
0,713.0,752.0,3,1,1,4,3,0,2,2,1,-2,0,2,2,25.07,29.049999999999997,20.99,0,1,0
0,697.0,668.0,3,0,2,4,1,0,4,-6,2,1,0,1,-1,14.79,31.4,44.2,1,0,0
0,744.0,685.0,1,0,4,-5,3,1,1,2,0,-5,1,2,5,20.150000000000002,28.900000000000002,26.550000000000004,1,0,0
0,635.0,481.0,1,2,2,-2,1,1,3,-1,1,1,2,0,-1,17.240000000000002,29.499999999999996,33.300000000000004,1,0,0
0,640.0,715.0,1,2,2,-1,0,0,5,-14,1,-2,0,2,2,20.98,29.0,25.009999999999998,0,1,0
0,781.0,704.0,2,1,2,-2,1,2,2,-1,2,2,0,1,-2,13.03,34.58,61.15,1,0,0
0,552.0,781.0,0,1,4,-7,4,0,1,8,0,-5,0,3,5,54.5,34.699999999999996,13.39,0,0,1
0,718.0,730.0,4,0,1,3,2,0,3,-4,0,0,3,0,0,18.06,29.349999999999998,31.0,1,0,0
0,752.0,729.0,1,3,1,2,2,1,2,1,2,5,0,1,-5,21.459999999999997,28.9,24.5,0,1,0
0,698.0,672.0,1,1,3,-3,3,1,1,4,2,1,0,1,-1,23.6,28.8,22.380000000000003,1,0,0
0,608.0,699.0,1,0,4,-7,2,1,2,-1,0,-3,1,2,3,23.2,28.75,22.7,0,0,1
0,730.0,722.0,0,2,3,-9,2,3,0,4,0,-5,1,2,5,21.080000000000002,29.2,24.810000000000002,0,1,0
0,755.0,785.0,1,2,2,-2,3,1,1,3,0,-7,0,3,7,17.630000000000003,29.6,32.4,1,0,0
0,780.0,698.0,4,0,1,10,2,1,2,0,2,7,0,1,-7,10.950000000000001,48.65,100.5,1,0,0
0,726.0,744.0,3,1,1,4,2,0,3,-3,3,4,0,0,-4,13.590000000000002,33.3,54.7,1,0,0
0,713.0,601.0,3,1,1,4,1,0,4,-6,1,1,1,1,-1,12.66,36.96,62.5,0,1,0
0,681.0,686.0,1,3,1,2,2,1,2,-1,1,1,0,0,-1,14.189999999999998,31.85,49.3,0,0,1
0,690.0,716.0,3,1,1,4,4,0,1,7,2,2,1,0,-2,19.93,29.2,26.6,1,0,0
0,698.0,550.0,1,2,2,-1,1,0,4,-2,2,2,1,0,-2,18.26,29.4,30.2,1,0,0
0,695.0,770.0,3,0,2,0,2,2,1,1,0,-1,0,1,1,31.3,29.4,17.86,0,1,0
0,616.0,730.0,0,0,5,-9,2,2,1,3,1,-1,1,1,1,25.259999999999998,28.8,20.929999999999996,0,1,0
0,716.0,720.0,4,0,1,5,4,1,0,7,0,-4,0,3,4,22.62,28.999999999999996,23.05,1,0,0
0,719.0,638.0,2,0,3,-3,2,1,2,3,0,-2,1,2,2,18.299999999999997,29.2,30.349999999999998,1,0,0
0,701.0,715.0,1,1,3,-3,4,0,1,6,0,-2,2,1,2,19.3,29.0,28.05,0,1,0
0,625.0,789.0,1,2,2,-1,4,0,1,11,0,-7,0,3,7,65.75,37.08,12.56,0,0,1
0,730.0,688.0,0,1,4,-12,0,3,2,-3,2,3,1,0,-3,25.4,29.099999999999998,20.78,0,1,0
0,754.0,625.0,1,3,1,0,0,2,3,-5,3,3,0,0,-3,11.47,44.58,82.5,1,0,0
0,791.0,718.0,4,0,1,5,2,1,2,1,3,6,0,0,-6,12.35,38.21,67.5,1,0,0
0,689.0,661.0,2,1,2,-1,0,3,2,-6,0,-3,0,1,3,19.099999999999998,28.95,28.6,1,0,0
